,wind_speed_10m,wind_speed_100m,wind_direction_100m,wind_mw,hour,month,dayofweek,quarter,hour_sin,hour_cos,month_sin,month_cos,wind_dir_sin,wind_dir_cos,wind_mw_lag1,wind_mw_lag24,wind_mw_lag48,wind_mw_lag168,wspeed_lag1,wspeed_lag24,wind_mw_roll6,wind_mw_roll24,wspeed_roll6,wspeed_roll24,wind_mw_normalized
2019-04-27 09:00:00,16.56,23.762726,269.13196,8804.0,9,4,5,2,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,-0.9998852385810946,-0.015149576483442761,7715.0,8562.0,8722.0,2331.0,24.967499,16.704155,8773.333333333334,10619.708333333334,28.129827333333328,26.082077958333333,0.21886886264760722
2019-04-27 10:00:00,15.84,21.24,270.0,9772.0,10,4,5,2,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,8804.0,9071.0,9566.0,3288.0,23.762726,13.70839,8432.666666666666,10629.791666666666,26.635229,26.37618508333333,0.24293349906774395
2019-04-27 11:00:00,14.869351,19.201874,276.4587,9799.0,11,4,5,2,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,-0.9936531967996748,0.1124869969809254,9772.0,9716.0,10894.0,3596.0,21.24,10.948973,8345.333333333334,10659.0,25.093615166666666,26.690002166666662,0.2436047234307023
2019-04-27 12:00:00,14.118243,18.331741,289.50253,10376.0,12,4,5,2,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.9426267503204289,0.33384848296846864,9799.0,10554.0,11698.0,3383.0,19.201874,10.587917,8437.333333333334,10662.458333333334,23.535356499999995,27.03387304166667,0.25794903666873836
2019-04-27 13:00:00,12.224107,15.281989,285.0184,10423.0,13,4,5,2,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.9658426591830451,0.25912922973339797,10376.0,11250.0,11415.0,3213.0,18.331741,10.495713,8942.333333333334,10655.041666666666,22.060348833333336,27.356532375,0.2591174642635177
2019-04-27 14:00:00,8.699793,10.966713,246.80138,10095.0,14,4,5,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,-0.9191448272937018,-0.3939197716023291,10423.0,11907.0,11223.0,3438.0,15.281989,17.414476,9481.5,10620.583333333334,20.464304833333333,27.555960541666664,0.2509633312616532
2019-04-27 15:00:00,8.39657,10.383987,213.6901,9331.0,15,4,5,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,-0.5547006678134193,-0.8320499799455238,10095.0,11871.0,10923.0,4049.0,10.966713,26.282465,9878.166666666666,10545.083333333334,18.1308405,27.287303750000003,0.23197016780609073
2019-04-27 16:00:00,9.255571,11.726277,197.87878,7799.0,16,4,5,2,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.3070041653029487,-0.9517081708626021,9331.0,11364.0,10460.0,5014.0,10.383987,26.27753,9966.0,10439.25,15.901050666666668,26.62486716666667,0.19388440024860162
2019-04-27 17:00:00,12.397806,16.267857,204.86368,7732.0,17,4,5,2,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.42046075036100133,-0.9073107281443683,7799.0,12061.0,10292.0,6189.0,11.726277,24.923338,9637.166666666666,10290.708333333334,14.315430166666667,26.018564958333332,0.19221876942200125
2019-04-27 18:00:00,13.684735,18.847641,241.47697,7482.0,18,4,5,2,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,-0.8786252480324198,-0.4775119616511913,7732.0,11696.0,12029.0,8682.0,16.267857,24.36325,9292.666666666666,10110.333333333334,13.826427333333333,25.657919916666668,0.18600372902423865
2019-04-27 19:00:00,6.130579,11.090103,193.13403,7481.0,19,4,5,2,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,-0.22722974637256307,-0.9738411792296836,7482.0,11763.0,15667.0,11539.0,18.847641,29.024128,8810.333333333334,9934.75,13.912410666666668,25.428102875000004,0.1859788688626476
2019-04-27 20:00:00,7.9932976,16.65754,186.20335,7861.0,20,4,5,2,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.10805748206679186,-0.9941446477094694,7481.0,11617.0,17733.0,12334.0,11.090103,36.749985,8320.0,9756.333333333334,13.213763,24.680851833333335,0.19542573026724674
2019-04-27 21:00:00,9.178235,20.523157,217.87505,8463.0,21,4,5,2,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,-0.6139415275897373,-0.7893515064283971,7861.0,11078.0,17633.0,11858.0,16.65754,36.17955,7947.666666666667,9599.833333333334,14.162234166666666,23.843666624999997,0.21039154754505904
2019-04-27 22:00:00,10.483357,20.192118,258.6901,8734.0,22,4,5,2,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.980580786845186,-0.19611557936603594,8463.0,11226.0,16063.0,10747.0,20.523157,29.651413,7803.0,9490.875,15.852095833333331,23.19131691666667,0.21712865133623369
2019-04-27 23:00:00,10.630672,21.461555,247.30617,9091.0,23,4,5,2,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,-0.9225796410996111,-0.38580669489851105,8734.0,12158.0,13983.0,9372.0,20.192118,33.857227,7958.833333333333,9387.041666666666,17.263069333333334,22.797179625,0.22600372902423865
2019-04-28 00:00:00,11.165805,22.881956,257.27563,9332.0,0,4,6,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.9754409470384685,-0.22026111513541308,9091.0,12284.0,11796.0,7826.0,21.461555,36.429436,8185.333333333333,9259.25,18.128685666666666,22.280693291666665,0.2319950279676818
2019-04-28 01:00:00,10.948973,22.66857,249.55037,9512.0,1,4,6,2,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.9369797023863371,-0.3493837965848031,9332.0,12275.0,10477.0,6693.0,22.881956,36.918873,8493.666666666666,9136.25,18.801071500000003,21.716214958333335,0.23646985705407086
2019-04-28 02:00:00,10.182337,20.172853,272.04535,8697.0,2,4,6,2,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.9993628907817875,0.03569051033914928,9512.0,11780.0,10060.0,5729.0,22.66857,36.674088,8832.166666666666,9021.125,20.730816,21.12245233333333,0.21620882535736483
2019-04-28 03:00:00,12.015589,21.9718,268.12216,7799.0,3,4,6,2,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,-0.9994629644503082,-0.032768623593338084,8697.0,10848.0,10470.0,5101.0,20.172853,32.730316,8971.5,8892.666666666666,21.316701499999997,20.434900875,0.19388440024860162
2019-04-28 04:00:00,13.627795,24.336637,262.34946,6934.0,4,4,6,2,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.9910984926828994,-0.1331306794156956,7799.0,10296.0,10254.0,4926.0,21.9718,30.489683,8860.833333333334,8765.625,21.558142,19.986629375,0.17238036047234306
2019-04-28 05:00:00,13.450708,23.73271,260.39487,5794.0,5,4,6,2,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,-0.9859811014134822,-0.16685702758786244,6934.0,9247.0,8931.0,4612.0,24.336637,28.551426,8560.833333333334,8625.541666666666,22.248895166666667,19.730252458333336,0.1440397762585457
2019-04-28 06:00:00,14.05845,22.91026,261.87,4404.0,6,4,6,2,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,-0.9899497462971054,-0.1414195877744548,5794.0,7346.0,7500.0,3275.0,23.73271,27.181787,8011.333333333333,8481.666666666666,22.627421,19.529472625,0.1094841516469857
2019-04-28 07:00:00,12.682018,20.188908,266.93356,3852.0,7,4,6,2,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.9985681747523105,-0.05349392836424452,4404.0,7188.0,7891.0,1306.0,22.91026,24.858253,7190.0,8359.083333333334,22.632138333333334,19.351492333333333,0.09576134244872592
2019-04-28 08:00:00,15.226764,20.991426,264.09396,3215.0,8,4,6,2,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.9946919754181535,-0.10289739568488453,3852.0,7715.0,8333.0,753.0,20.188908,24.967499,6246.666666666667,8220.083333333334,22.218861333333333,19.156936291666668,0.07992541951522684
2019-04-28 09:00:00,16.203999,21.599998,270.0,2914.0,9,4,6,2,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,3215.0,8804.0,8562.0,1379.0,20.991426,23.762726,5333.0,8032.583333333333,22.355290166666666,18.991266583333335,0.0724425108763207
2019-04-28 10:00:00,18.014393,24.162945,273.41653,3123.0,10,4,6,2,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.9982226763180181,0.05959436621437651,2914.0,9772.0,9071.0,2032.0,21.599998,21.24,4518.833333333333,7787.166666666667,22.293323166666667,18.901152916666664,0.07763828464885021
2019-04-28 11:00:00,18.374111,24.162945,273.41653,2975.0,11,4,6,2,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,-0.9982226763180181,0.05959436621437651,3123.0,9799.0,9716.0,1878.0,24.162945,19.201874,3883.6666666666665,7510.125,22.264374500000002,19.022942291666666,0.07395898073337477
